year,iso,rgdpbarro,rgdp,loans1,bassets2,govass,narrowm,money,gdp,iy,cpi,pop,stir,ltrate,crisisST,stocks
1919,CAN,16.352591,4019.343,1.391,2.967,,0.76929998,1.99,4.6620002,0.14529739,12.49485,8548,NaN,0.056000002,0,130.9669
1920,CAN,15.710313,3861.4761,1.485,3.0569999,,0.74529999,2.0899999,5.3119998,0.1599416,14.47423,8798,NaN,0.063500002,0,117.0795
1921,CAN,13.657907,3357.01,1.36,2.747,,0.62370002,1.9299999,4.1789999,0.1701382,12.74227,9028,NaN,0.056499999,0,110.7143
1922,CAN,15.432311,3793.146,1.24,2.619,,0.60189998,1.86,4.2950001,0.15013631,11.65979,9159,NaN,0.050760999,0,127.4951
1923,CAN,16.176077,3975.958,1.277,2.7,,0.57249999,1.87,4.5739999,0.17998371,11.69072,9256,NaN,0.050377999,1,131.54559
1924,CAN,16.180397,3977.019,1.1390001,2.8069999,,0.56339997,1.9400001,4.3839998,0.1605406,11.48969,9394,NaN,0.049750999,0,139.4538
1925,CAN,17.658295,4340.2749,1.1160001,2.8959999,,0.55089998,2.02,4.9029999,0.1464171,11.59794,9549,NaN,0.048076998,0,171.0864
1926,CAN,18.296158,4497.0571,1.206,2.9400001,,0.52859998,2.0999999,5.1459999,0.14521059,11.72165,9713,NaN,0.047733001,0,199.8259
1927,CAN,19.719875,4846.9971,1.405,3.2320001,,0.55559999,2.24,5.5609999,0.18785781,11.52062,9905,NaN,0.047619,0,277.75031
1928,CAN,21.040472,5171.5889,1.5930001,3.47,,0.56489998,2.3199999,6.0500002,0.18581671,11.56701,10107,NaN,0.047561999,0,354.13159
1929,CAN,20.608631,5065.4458,1.7869999,3.5209999,,0.51429999,2.27,6.1389999,0.1896794,11.70619,10305,NaN,0.04902,0,301.8605
1930,CAN,19.571815,4810.604,1.48,3.1440001,,0.45197761,2.1600001,5.7199998,0.1666944,11.62887,10488,NaN,0.047506001,0,198.8615
1931,CAN,16.288916,4003.6931,1.3890001,2.9979999,,0.40818349,2.04,4.6929998,0.1058021,10.48454,10657,NaN,0.046728998,0,124.9876
1932,CAN,14.937207,3671.4529,1.207,2.852,,0.3424924,1.97,3.8139999,0.0535191,9.525773,10794,NaN,0.055865999,0,98.948502
1933,CAN,13.712407,3370.406,1.142,2.816,,0.36663529,1.99,3.4920001,0.038276199,9.0773201,10919,NaN,0.050632998,0,145.2402
1934,CAN,15.016855,3691.03,1.08,2.9189999,,0.41323671,2.1099999,3.9690001,0.0786651,9.2010307,11030,0.0265,0.034600001,0,166.2644
1935,CAN,16.073013,3950.625,1.028,3.079,,0.45534641,2.27,4.3010001,0.0902455,9.262887,11136,0.0149,0.036699999,0,207.1554
1936,CAN,16.779222,4124.2061,0.90499997,3.2420001,,0.4901571,2.3900001,4.6339998,0.078952797,9.4484539,11243,0.0083999997,0.031099999,0,249.2037
1937,CAN,18.199951,4473.4111,0.93800002,3.2809999,,0.50868541,2.48,5.2410002,0.1170892,9.7422676,11341,0.0071999999,0.032099999,0,200.0188
1938,CAN,18.494911,4545.9102,1.005,3.431,,0.52833658,2.5999999,5.2719998,0.1175938,9.8505154,11452,0.0059000002,0.030300001,0,205.99809
1939,CAN,19.399015,4768.1309,1.141,3.822,,0.61760908,NaN,NaN,0.1485132,9.7731962,11570,0.0071,0.035,0,195.1967
1940,CAN,21.840563,5368.2461,1.148,3.7309999,,0.77032709,NaN,NaN,0.1510565,10.15979,11688,0.0070000002,0.031099999,0,148.6993
1941,CAN,24.617386,6050.7671,1.202,4.1370001,,0.96515471,NaN,NaN,0.1371288,10.76289,11818,0.0057999999,0.0306,0,142.1422
1942,CAN,28.615103,7033.376,1.199,4.7670002,,1.197039,NaN,NaN,0.1138651,11.2732,11969,0.0054000001,0.0306,0,150.81461
1943,CAN,29.54834,7262.7588,1.205,5.6090002,,1.398604,NaN,NaN,0.062621802,11.47423,12115,0.0048000002,0.029999999,0,170.27451
1944,CAN,30.279861,7442.561,1.303,6.4590001,,1.5676039,NaN,NaN,0.062692001,11.53608,12268,0.0038999999,0.029899999,0,183.17731
1945,CAN,29.020227,7132.9531,1.546,6.5170002,,NaN,NaN,NaN,0.059969999,11.59794,12404,NaN,0.0283,0,237.9613
1946,CAN,28.199579,6931.2432,1.649,6.9239998,,NaN,NaN,NaN,NaN,11.98454,12634,NaN,0.026000001,0,225.0585
1947,CAN,28.838196,7088.21,2.125,7.0669999,,NaN,NaN,NaN,NaN,13.1134,12901,NaN,0.025599999,0,224.63541
1948,CAN,28.745083,7065.3242,2.3169999,7.7049999,,NaN,7.5719452,15.896,0.20061649,15.00386,13180,NaN,0.029300001,0,244.9415
1949,CAN,28.740023,7064.0811,2.4419999,7.8530002,,NaN,7.9731069,17.347,0.20741341,15.48398,13469,NaN,0.027899999,0,249.38341
1950,CAN,29.665192,7291.48,2.941,8.6359997,4.6240001,NaN,8.404357,19.125,0.2116078,15.9441,14011.42,NaN,0.030099999,0,309.45541
1951,CAN,30.649803,7533.4902,3.171,8.5889997,4.296,NaN,8.5848799,22.280001,0.2084381,17.60453,14330.67,NaN,0.034899998,0,375.02689
1952,CAN,31.868494,7833.0352,3.5190001,9.1479998,4.322,NaN,9.1665659,25.17,0.2115217,18.04464,14785.58,NaN,0.0361,0,356.202
1953,CAN,32.483746,7984.2588,4.105,9.592,4.2410002,16.667,9.276886,26.395,0.2266717,17.8846,15183.38,NaN,0.0361,0,324.89639
1954,CAN,31.324881,7699.4189,4.0500002,10.291,4.71,16.704,10.02907,26.531,0.2252083,17.984631,15636.25,NaN,0.031300001,0,437.42569
1955,CAN,33.36657,8201.251,5.0170002,11.575,4.6459999,14.02131,10.7311,29.25,0.2397265,18.024639,16050.36,NaN,0.034000002,0,523.7262
1956,CAN,35.200211,8651.9453,5.7930002,11.941,4.0229998,14.1707,11.13226,32.902,0.25512129,18.28471,16445.09,0.03734,0.039700001,0,564.96997
1957,CAN,35.0163,8606.7412,5.8449998,12.274,2.5439999,13.91021,11.43314,34.466999,0.26280209,18.86986,17010.15,0.052560002,0.038199998,0,432.10999
1958,CAN,34.720413,8534.0146,6.0279999,13.676,2.743,15.24846,12.8372,35.688999,0.24881621,19.363319,17462,0.031580001,0.046300001,0,547.71997
1959,CAN,35.299038,8676.2373,7.0619998,13.443,2.6849999,15.63869,12.73691,37.876999,0.23779599,19.571699,17872.029,0.051830001,0.054499999,0,555.09003
1960,CAN,35.609344,8752.5078,7.348,14.192,2.9679999,15.83595,13.23837,39.448002,0.2241939,19.82844,18266.77,0.039969999,0.053100001,0,544.73999
1961,CAN,35.935787,8832.7451,7.6659999,15.642,3.069,16.660509,14.44185,41.173,0.2127365,20.000151,18634.98,0.033679999,0.0493,0,700.84998
1962,CAN,37.742859,9276.9092,8.4650002,16.398001,3.0840001,17.21072,15.0436,44.665001,0.20725399,20.235861,18985.85,0.043839999,0.050999999,0,628.98999
1963,CAN,38.92057,9566.3818,8.9659996,17.857,3.3570001,18.225229,16.848829,47.960999,0.20746019,20.59388,19342.84,0.040109999,0.051800001,0,702.71002
1964,CAN,40.682148,9999.3643,10.061,18.691999,3.3299999,19.15233,18.55377,52.549,0.2220404,20.96302,19711.051,0.041999999,0.050299998,0,853.53003
1965,CAN,42.608784,10472.92,12.055,21.195999,3.8559999,20.366871,20.45929,57.93,0.23588809,21.47892,20071.1,0.050190002,0.054000001,0,881.14001
1966,CAN,44.534058,10946.13,12.819,22.504999,5.6030002,21.75198,22.06394,64.818001,0.2456416,22.281679,20448.5,0.062739998,0.057599999,0,789.50989
1967,CAN,45.071648,11078.27,14.594,25.201,9.2419996,23.884041,25.87499,69.697998,0.23311999,23.07778,20819.77,0.05847,0.065399997,0,899.20001
1968,CAN,46.702267,11479.06,16.452999,28.940001,10.342,24.989,28.983999,76.130997,0.2166266,24.020639,21143.1,0.068230003,0.072999999,0,1062.8799
1969,CAN,48.465088,11912.35,18.916,31,9.8549995,26.261999,31.754999,83.824997,0.2164509,25.10359,21448.07,0.078479998,0.083300002,0,1019.77
1970,CAN,49.0271,12050.49,19.297001,33.617001,11.542,27.927,34.646999,90.179001,0.210814,25.948601,21749.99,0.073420003,0.069899999,0,947.53998
1971,CAN,51.107861,12561.93,22.978001,39.958,12.844,31.913,38.644001,98.429001,0.21914271,26.68465,22026.4,0.045109998,0.0656,0,990.53998
1972,CAN,53.185093,13072.49,28.584999,46.650002,13.291,36.094002,43.792999,109.913,0.2172446,27.958851,22284.5,0.05102,0.071199998,0,1226.58
1973,CAN,56.299107,13837.9,36.363998,56.455002,14.409,39.874001,52.028,128.95599,0.2237817,30.08695,22559.5,0.074529998,0.077,0,1193.5599
1974,CAN,57.791397,14204.69,43.890999,68.481003,16.08,43.307999,60.591,154.03799,0.2322803,33.35582,22874.699,0.10506,0.087700002,0,844.47998
1975,CAN,58.245331,14316.26,51.508999,77.168999,17.021999,53.946999,70.427002,173.621,0.2410135,36.962688,23209.199,0.079350002,0.094899997,0,953.53998
1976,CAN,60.629982,14902.39,61.382,88.789001,19.718,58.542,81.348999,199.994,0.233542,39.7379,23517.5,0.09172,0.084700003,0,1011.52
1977,CAN,61.933071,15222.68,70.074997,102.819,21.577,67.370003,92.205002,220.97301,0.2272947,42.913368,23796.4,0.074759997,0.087700002,0,1059.59
1978,CAN,63.794476,15680.2,78.951302,122.128,23.931,74.147003,105.11,244.877,0.2228833,46.738171,24036.301,0.088330001,0.096799999,0,1309.99
1979,CAN,65.787804,16170.15,98.601242,147.57401,24.040001,82.801003,124.445,279.577,0.2268963,51.012161,24276.9,0.12071,0.1132,0,1813.1699
1980,CAN,65.810432,16175.71,117.0726,171.29601,26.736,100.379,146.327,314.39001,0.229931,56.206779,24593.301,0.13154,0.1267,0,2268.7
1981,CAN,67.017723,16472.449,156.96899,202.355,34.366001,103.917,161.96201,360.47101,0.23890691,63.211491,24900,0.18333,0.15270001,0,1954.24
1982,CAN,64.19809,15779.41,157.103,212.57201,37.728001,115.474,173.812,379.85901,0.2140979,70.040459,25201.9,0.1415,0.1169,0,1958.08
1983,CAN,65.406456,16076.41,151.582,211.882,40.698002,126.909,183.856,411.38599,0.1974472,74.11412,25456.301,0.09454,0.1202,0,2552.3999
1984,CAN,68.496101,16835.82,162.677,222.755,39.494999,131.05901,198.866,449.582,0.18839499,77.329803,25701.801,0.11188,0.1166,0,2400.3298
1985,CAN,71.532181,17582.07,175.362,241.75101,39.861,146.183,219.888,485.71399,0.1939372,80.385048,25941.6,0.095579997,0.1006,0,2900.5999
1986,CAN,72.671494,17862.1,181.83501,260.66699,45.415001,165.157,244.897,512.54102,0.19814999,83.740227,26203.801,0.091580003,0.092299998,0,3066.2
1987,CAN,74.648979,18348.15,208.377,294.49399,43.334,177.60699,266.02399,558.94897,0.2088151,87.39537,26549.699,0.083750002,0.1034,0,3160.05
1988,CAN,77.272827,18993.08,236.172,339.117,51.543999,196.916,300.22699,613.09399,0.21659,90.911003,26894.801,0.096670002,0.1036,0,3389.99
1989,CAN,77.742371,19108.49,269.29901,378.444,53.715,219.3,342.841,657.72803,0.22209179,95.452011,27379.301,0.12212,0.096900001,0,3969.7898
1990,CAN,76.781807,18872.391,290.814,408.70099,61.158001,226.02299,370.914,679.92102,0.20793,100,27790.6,0.13026001,0.1051,0,3256.75
1991,CAN,74.270721,18255.18,305.814,435.02899,81.057999,229.937,388.14499,685.367,0.1961125,105.6152,28117.6,0.089120001,0.089699998,0,3512.3599
1992,CAN,73.853806,18139.039,323.996,453.97501,94.260002,227.12,401.16299,700.47998,0.1873444,107.2056,28545,0.067369998,0.0854,0,3350.4399
1993,CAN,74.547722,18302.789,357.87799,521.86798,109.803,232.032,411.99701,727.18402,0.18024869,109.1797,28953,0.049740002,0.071199998,0,4321.4297
1994,CAN,77.22094,18935.98,393.06299,572.66602,119.827,225.55299,422.56299,770.87299,0.18804,109.382,29331,0.05658,0.091600001,0,4213.6099
1995,CAN,78.414597,19226.98,417.94699,610.51099,127.542,227.22701,441.38901,810.42603,0.1764479,111.7536,29691,0.072180003,0.075300001,0,4713.5298
1996,CAN,78.709427,19318.58,468.017,683.20099,125.119,242.061,448.19299,836.86401,0.1791665,113.4975,30026,0.043480001,0.068099998,0,5927.0298
1997,CAN,81.176811,19952.65,538.42798,772.43597,114.022,254.867,444.673,882.73297,0.1980678,114.637,30305.84,0.0361,0.058499999,0,6699.4399
1998,CAN,83.598419,20612.561,535.09003,767.38397,115.062,257.61099,447.25201,914.97302,0.1984933,115.945,30552,0.050480001,0.050700001,0,6485.9399
1999,CAN,87.352562,21563.35,548.17603,835.46002,122.136,275.29199,472.05099,982.44098,0.19729529,118.6871,30821,0.049380001,0.063199997,0,8413.75
2000,CAN,90.996239,22488.17,604.547,922.09399,132.371,303.38101,504.60999,1075.5699,0.1951867,122.3996,31100,0.05714,0.056200001,0,8933.6797
2001,CAN,91.680656,22598.529,645.25598,980.61798,135.2151,345.97699,533.97699,1107.46,0.19851279,123.7081,31377,0.038690001,0.057,0,7688.4102
2002,CAN,93.577637,23156.41,689.20001,1033.011,140.78149,373.94901,563.50598,1154.95,0.1967133,128.4337,31641,0.02658,0.053100001,0,6614.54
2003,CAN,94.534866,23409.039,717.48602,1128.278,144.32739,401.871,597.72601,1214.6,0.1952832,130.6274,31889,0.02943,0.051399998,0,8220.8896
2004,CAN,96.211731,23942.9,801.73401,1249.954,143.8869,443.42801,634.17297,1290.1801,0.2007146,133.6227,32135,0.023080001,0.047699999,0,9246.6504
2005,CAN,98.051674,24484.779,860.62402,1338.573,156.2058,476.42001,669.409,1368.73,0.2045809,136.7027,32386,0.02837,0.040600002,0,11272.3
2006,CAN,100,24951.311,953.67902,1459.38,180.8586,519.586,729.349,1439.29,0.21476769,138.6015,32657,0.04205,0.041499998,0,12908.4
2007,CAN,101.4291,25924.41,1068.069,1654.553,170.0056,559.677,776.09497,1531.4301,0.2228969,142.01939,32386,0.046289999,0.041000001,0,13833.1
2008,CAN,100.65914,26624.369,1105.41,1840.59,290.4902,631.68201,878.802,1602.47,0.22603039,144.7618,33213,0.03229,0.040399998,0,8987.7002
1870,CHE,13.666659,2102.072,NaN,885,,NaN,NaN,1224.575,0.079000004,12.8357,2655,0.047499999,NaN,1,NaN
1871,CHE,14.883393,2225.373,NaN,988,,NaN,NaN,1382.515,0.07,14.08927,2680,0.038199998,NaN,0,NaN
1872,CHE,14.753881,2107.5271,NaN,1088,,NaN,NaN,1485.535,0.111,16.988979,2697,0.0449,NaN,0,NaN
1873,CHE,15.1786,2152.4861,NaN,1232,,NaN,NaN,1604.819,0.141,18.05872,2715,0.054000001,NaN,0,NaN
1874,CHE,15.970318,2396.634,NaN,1348,,NaN,NaN,1635.969,0.186,15.09038,2733,0.046300001,NaN,0,NaN
1875,CHE,17.325956,2645.4551,NaN,1445,,NaN,NaN,1753.17,0.19400001,14.21081,2750,0.0418,NaN,0,NaN
1876,CHE,17.109827,2568.28,NaN,1560,,NaN,NaN,1812.843,0.17399999,15.3944,2768,0.035300002,NaN,0,NaN
1877,CHE,15.238258,2302.9431,NaN,1624,,NaN,NaN,1663.973,0.154,15.52564,2786,0.036499999,NaN,0,NaN
1878,CHE,14.967988,2331.4309,NaN,1695,,NaN,NaN,1577.05,0.13500001,13.88131,2803,0.0385,NaN,0,NaN
1879,CHE,14.527873,2310.1741,NaN,1798,,NaN,NaN,1531.801,0.114,13.17633,2821,0.033500001,NaN,0,NaN
1880,CHE,15.660417,2449.8059,NaN,1908,,110.9231,942,1603.1121,0.114,13.18473,2839,0.0297,NaN,0,NaN
1881,CHE,15.483759,2480.897,NaN,1946,,109.6279,931,1594.167,0.103,12.50219,2853,0.041299999,NaN,0,NaN
1882,CHE,15.083205,2399.5811,NaN,2024,,105.0355,892,1538.592,0.090000004,12.53848,2863,0.0451,NaN,0,NaN
1883,CHE,14.647352,2396.312,NaN,2114,,108.8036,924,1523.62,0.088,11.98727,2874,0.030300001,NaN,0,NaN
1884,CHE,15.908733,2657.1919,NaN,2149,,115.5155,981,1560.511,0.079999998,10.77349,2885,0.029100001,NaN,0,NaN
1885,CHE,16.598257,2854.9719,NaN,2182,,115.1622,978,1556.916,0.078000002,9.6563416,2896,0.031099999,NaN,0,NaN
1886,CHE,17.144547,2955.968,NaN,2211,,116.8108,992,1554.8101,0.092,9.2575636,2907,0.030200001,NaN,0,NaN
1887,CHE,17.087767,2931.46,NaN,2299,,124.818,1060,1572.556,0.088,9.4559937,2918,0.029899999,NaN,0,NaN
1888,CHE,17.233017,2989.7581,NaN,2341,,122.4629,1040,1602.8409,0.102,9.3017826,2929,0.031599998,NaN,0,NaN
1889,CHE,17.67444,2981.6331,NaN,2469,,125.9955,1070,1678.33,0.109,10.02392,2940,0.037500001,NaN,0,NaN
1890,CHE,18.985126,3181.6331,NaN,2642,,130.7056,1110,1863.634,0.125,10.46347,2951,0.0392,NaN,0,NaN
1891,CHE,17.706493,2986.8459,NaN,2701,,125.9955,1070,1817.4659,0.141,10.74528,2965,0.039500002,NaN,0,NaN
1892,CHE,19.001421,3206.8621,NaN,2751,,128.3506,1090,1951.528,0.127,10.59825,3002,0.031199999,0.031099999,0,NaN
1893,CHE,19.608192,3294.0791,NaN,2916,,134.2382,1140,1983.2581,0.13600001,10.37565,3040,0.0339,0.030200001,0,NaN
1894,CHE,18.850273,3179.396,NaN,2988,,140.12579,1190,1922.776,0.146,10.31382,3077,0.0363,0.0294,0,NaN
1895,CHE,20.674709,3487.7971,NaN,3125,,144.836,1230,2118.7371,0.153,10.04175,3114,0.037999999,0.0287,0,NaN
1896,CHE,20.822716,3536.02,NaN,3444,,160.1438,1360,2181.801,0.18000001,9.9180813,3151,0.040800001,0.029300001,0,NaN
1897,CHE,21.558365,3675.031,NaN,3778,,170.74159,1450,2337.5049,0.186,10.06648,3188,0.041499998,0.0297,0,NaN
1898,CHE,21.582527,3697.1479,NaN,3976,,175.45171,1490,2432.012,0.191,10.44985,3226,0.0438,0.029999999,0,NaN
1899,CHE,22.46822,3834.8149,NaN,4186,,182.51691,1550,2506.8159,0.2,10.12831,3263,0.048500001,0.0308,0,NaN
1900,CHE,22.387003,3833.03,NaN,4444,,193.11459,1640,2506.5811,0.18799999,9.7573147,3300,0.047499999,0.0297,0,NaN
1901,CHE,21.822857,3744.687,NaN,4672,,191.9371,1630,2483.929,0.18099999,9.8809814,3341,0.041900001,0.029300001,0,NaN
1902,CHE,22.050318,3782.802,NaN,4874,,211.95509,1800,2559.416,0.169,9.9428148,3384,0.039900001,0.0298,0,NaN
1903,CHE,21.366245,3662.1941,NaN,5123,,219.0202,1860,2530.9529,0.162,10.14068,3428,0.039700001,0.0308,0,NaN
1904,CHE,22.068821,3808.468,NaN,5412,,234.32809,1990,2685,0.164,10.14068,3472,0.038899999,0.0296,0,NaN
1905,CHE,22.641539,3913.031,NaN,5892,,254.3461,2160,2783.3501,0.17200001,10.48695,3461,0.040399998,0.0298,0,NaN
1906,CHE,24.345284,4205.6182,4973,6426,,284.96179,2420,3143.447,0.186,10.78375,3560,0.045899998,0.031300001,0,NaN
1907,CHE,24.170528,4192.564,5349,6684,,314.39999,2670,3338.4709,0.20299999,11.09292,3604,0.055,0.032099999,0,NaN
1908,CHE,23.482145,4078.146,5612,6984,,308,2854.1001,3353.8879,0.20900001,11.24132,3647,0.035,0.032099999,0,NaN
1909,CHE,24.397238,4239.501,5973,7437,,322.70001,3143.8999,3536.1699,0.183,11.42682,3691,0.039999999,0.033300001,0,NaN
1910,CHE,24.977274,4331.1909,6341,7887,,321.60001,3337.5,3739.105,0.193,11.90912,3735,0.045000002,0.034400001,1,17.933001
1911,CHE,25.247452,4377.6479,6805,8450,,363.70001,3511.6001,3964.865,0.19499999,12.19355,3776,0.039999999,0.0363,0,17.5697
1912,CHE,25.260508,4373.1338,7157,8867,,394.70001,3571.8,4117.0249,0.193,12.63875,3819,0.050000001,NaN,0,17.124399
1913,CHE,24.523275,4265.7871,7432,9230,,372.70001,3572.3,4009.219,0.204,12.36668,3864,0.045000002,NaN,0,17.066601
1914,CHE,23.765816,4233.125,7439,9118,,526.79999,3744.8,4204.5952,NaN,12.58929,3897,0.050000001,NaN,0,16.6968
1915,CHE,24.593878,4290.064,7879,9680,,547.29999,4017.3999,4844.6758,NaN,14.47768,3883,0.045000002,0.049600001,0,NaN
1916,CHE,24.725952,4276.5581,8559,10401,,665.40002,4555.1001,5724.77,NaN,16.86964,3883,0.045000002,0.048300002,0,14.8597
1917,CHE,22.848038,3803.947,9486,11309,,839.59998,5161,7258.0361,NaN,21.527679,3888,0.045000002,0.0528,0,14.9407
1918,CHE,20.425503,3798.2729,10423,12255,,1159.4,5980.2002,9252.4443,NaN,25.68214,3880,0.055,0.054400001,0,13.9803
1919,CHE,21.711111,4059.6541,11347,13154,,1211.4,6584.2002,10252.5,NaN,27.94821,3869,0.050000001,0.060899999,0,9.9772997
1920,CHE,23.57196,4314.0962,11777,13451,,1186.9,6789.7002,10530.17,NaN,28.200001,3877,0.050000001,0.071199998,0,7.1051998
1921,CHE,22.064667,4208.1211,11252,13118,,1138.1,6604,9581.751,NaN,25.17857,3876,0.039999999,0.056899998,0,6.2765999
1922,CHE,24.2024,4617.979,10870,12897,,1141.4,6604,7976.0781,NaN,20.646429,3874,0.029999999,0.044199999,0,7.9306998
1923,CHE,26.055346,4873.9331,11195,13105,,1086.9,6982.2002,8106.7222,NaN,20.646429,3883,0.039999999,0.048799999,0,9.0518999
1924,CHE,26.941725,5038.8232,11973,13916,,1033.9,7025.5,8474.6494,NaN,21.27589,3896,0.039999999,0.048799999,0,9.9249001
1925,CHE,27.539892,5387.5381,12543,14394,,1002.4,7425.1001,8929.6367,NaN,21.15,3910,0.035,0.0493,0,10.8225
1926,CHE,28.196646,5625.6831,13565,15502,,1012.4,8055.7998,9078.9072,NaN,20.39464,3932,0.035,0.048999999,0,12.6965
1927,CHE,29.768696,5891.5469,14620,16856,,1070.8,8568.7998,9434.8838,NaN,20.14286,3956,0.035,0.047899999,0,15.4919
1928,CHE,31.397463,6170.792,15869,18164,,1148.1,9311.7002,9940.4297,NaN,20.268749,3988,0.035,0.0471,0,16.366501
1929,CHE,32.719479,6331.7339,17647,19927,,1199.6,10143.3,10398.34,NaN,20.268749,4022,0.035,0.045899998,0,14.1801
1930,CHE,32.655655,6245.7178,17158,21207,,1304.2,10897.2,10346.35,NaN,19.891069,4051,0.025,0.038199998,0,12.3295
1931,CHE,31.598742,5942.7681,15965.2,20053,,2571.5,11237.1,9535.2803,NaN,18.88393,4080,0.02,0.041200001,1,7.7849998
1932,CHE,30.565073,5709.981,15627,19508,,2650,11150.2,8464.251,NaN,17.373211,4102,0.02,0.0383,0,8.0972996
1933,CHE,32.144226,5966.1899,14946.4,18690,,2193.3,10630.7,8516.2422,NaN,16.491961,4122,0.02,0.0407,0,8.8390999
1934,CHE,32.096596,5952.1938,14619.2,18176,,2064.3999,10412.6,8433.0557,NaN,16.240179,4140,0.02,0.0416,0,8.7376003
1935,CHE,31.633818,5906.9038,13723.6,17124,,1750.5,9787.5996,8360.2676,NaN,16.11429,4155,0.025,0.050099999,0,7.5194998
1936,CHE,31.1376,5908.2539,13813.1,17655,,2782.7,10492.3,8339.4707,NaN,16.36607,4168,0.015,0.035500001,0,12.4951
1937,CHE,32.318722,6171.2671,14225.3,17966,,3174.3,11331.2,9129.7451,NaN,17.24732,4180,0.015,0.032200001,0,13.9217
1938,CHE,32.345039,6389.521,14056.8,17692,,3374.3,11705,9223.3301,NaN,17.24732,4192,0.015,0.033199999,0,14.9563
1939,CHE,32.638031,6360.416,13460.5,17118,,2771.1001,11850.9,9400.1016,NaN,17.373211,4206,0.015,0.0425,0,11.9227
1940,CHE,31.179171,6396.6211,13698.7,17172,,3331.6001,12266,NaN,NaN,19.009821,4226,0.015,0.037999999,0,11.191
1941,CHE,29.501688,6311.896,13797.6,NaN,,3464,12799,NaN,NaN,21.905359,4254,0.015,0.032699998,0,13.9318
1942,CHE,28.522852,6107.0942,14080.2,NaN,,3832,13782.1,NaN,NaN,24.297319,4286,0.015,0.033199999,0,15.0867
1943,CHE,28.922388,6001.4438,14298.9,NaN,,4161.2998,14893.2,NaN,NaN,25.55625,4323,0.015,0.032900002,0,13.778
1944,CHE,29.062145,6088.5869,14466.2,NaN,,4453.3999,16306.9,NaN,NaN,26.185711,4364,0.015,0.033300001,0,14.0521
1945,CHE,30.798763,7752.0908,15100.5,NaN,,4783.2002,17599.6,NaN,NaN,26.4375,4412,0.015,0.032600001,0,15.9214
1946,CHE,34.685493,8180.6162,16624.6,NaN,,NaN,18773.699,NaN,NaN,26.185711,4467,0.015,0.032000002,0,18.3342
1947,CHE,36.936642,9050.3477,17999.699,NaN,,NaN,19800,NaN,NaN,27.31875,4524,0.015,0.033500001,0,19.4821
1948,CHE,36.691582,9115.6533,19179.9,22518.9,4231,NaN,20409.1,18821,0.1740078,28.197281,4582,0.015,0.033199999,0,17.4596
1949,CHE,34.945152,8756.5938,20271.4,23581.5,4613,NaN,21417.5,18580,0.16361681,27.97225,4640,0.015,0.027000001,0,18.8183
1950,CHE,37.00074,9063.6982,21201.801,24804.199,4485,10663.6,21963.6,19580,0.15832479,27.539511,4694,0.015,0.029100001,0,20.3566
1951,CHE,39.357632,9684.1436,22446.301,26612.4,4925,10958.6,22808.6,21460,0.1847623,28.85504,4749,0.015,0.029899999,0,24.034401
1952,CHE,39.119339,9630.1143,23699.5,27930.5,5043,11256.3,23788.301,22675,0.1876516,29.582041,4815,0.015,0.028000001,0,24.8543
1953,CHE,39.914757,9840.3037,25145.301,29212.199,5331,11423.3,25063.301,23800,0.19348741,29.39164,4878,0.015,0.0252,0,25.962999
1954,CHE,41.692829,10287.08,26401.6,30979,5488,11880.3,26588.301,25220,0.1994449,29.59935,4929,0.015,0.0274,0,33.068699
1955,CHE,43.951485,10866.87,28693.801,33066.699,5818,12197.7,27988.699,27205,0.2069473,29.876301,4980,0.015,0.0307,0,34.169701
